[17:03:32.583] INFO: ShaderBench version 18.12.1720923 Release starts on Mon Dec 17 17:03:32 2018.
[17:03:32.583] INFO: ReadJsonConfigFile: config file "ShaderBench.json" loaded, total 290 lines.
[17:03:32.599] INFO: ReadJsonConfigFile: config file "GpuInfo.json" loaded, total 92 lines.
[17:03:32.599] INFO: Command line: "D:\Rocky\shaderbench\18.12\Windows\shaderbench.exe".
[17:12:05.126] [GAL] WARNING: Present fails.
[17:12:06.080] [GAL] WARNING: Present fails.
[17:12:06.080] [GAL] WARNING: Present fails.
[17:12:06.095] [GAL] WARNING: Present fails.
[17:12:06.095] [GAL] WARNING: Present fails.
[17:12:06.111] [GAL] WARNING: Present fails.
[17:12:06.111] [GAL] WARNING: Present fails.
[17:12:06.127] [GAL] WARNING: Present fails.
[17:12:06.142] [GAL] WARNING: Present fails.
[17:12:06.142] [GAL] WARNING: Present fails.
[17:12:06.161] [GAL] WARNING: Present fails.
[17:12:06.161] [GAL] WARNING: Present fails.
[17:12:06.176] [GAL] WARNING: Present fails.
[17:12:06.176] [GAL] WARNING: Present fails.
[17:12:06.192] [GAL] WARNING: Present fails.
[17:12:06.192] [GAL] WARNING: Present fails.
[17:12:06.208] [GAL] WARNING: Present fails.
[17:12:06.208] [GAL] WARNING: Present fails.
[17:12:06.223] [GAL] WARNING: Present fails.
[17:12:06.223] [GAL] WARNING: Present fails.
[17:12:06.239] [GAL] WARNING: Present fails.
[17:12:07.302] [GAL] WARNING: Present fails.
[17:12:07.318] [GAL] WARNING: Present fails.
[17:12:07.334] [GAL] WARNING: Present fails.
[17:12:07.334] [GAL] WARNING: Present fails.
[17:12:07.349] [GAL] WARNING: Present fails.
[17:12:08.381] [GAL] WARNING: Present fails.
[17:12:08.396] [GAL] WARNING: Present fails.
[17:12:08.396] [GAL] WARNING: Present fails.
[17:12:08.412] [GAL] WARNING: Present fails.
[17:12:08.427] [GAL] WARNING: Present fails.
[17:12:08.427] [GAL] WARNING: Present fails.
[17:12:08.443] [GAL] WARNING: Present fails.
[17:12:08.443] [GAL] WARNING: Present fails.
[17:12:08.459] [GAL] WARNING: Present fails.
[17:12:08.474] [GAL] WARNING: Present fails.
[17:12:08.474] [GAL] WARNING: Present fails.
[17:12:08.490] [GAL] WARNING: Present fails.
[17:12:08.490] [GAL] WARNING: Present fails.
[17:12:08.506] [GAL] WARNING: Present fails.
[17:12:08.521] [GAL] WARNING: Present fails.
[17:12:08.521] [GAL] WARNING: Present fails.
[17:12:08.537] [GAL] WARNING: Present fails.
[17:12:08.537] [GAL] WARNING: Present fails.
[17:12:08.552] [GAL] WARNING: Present fails.
[17:12:08.552] [GAL] WARNING: Present fails.
[17:12:09.303] [GAL] WARNING: Present fails.
[17:12:09.303] [GAL] WARNING: Present fails.
[17:12:09.318] [GAL] WARNING: Present fails.
[17:12:09.318] [GAL] WARNING: Present fails.
[17:12:09.334] [GAL] WARNING: Present fails.
[17:12:10.053] [GAL] WARNING: Present fails.
[17:12:10.068] [GAL] WARNING: Present fails.
[17:12:10.068] [GAL] WARNING: Present fails.
[17:12:10.084] [GAL] WARNING: Present fails.
[17:12:10.084] [GAL] WARNING: Present fails.
[17:12:10.099] [GAL] WARNING: Present fails.
[17:12:10.099] [GAL] WARNING: Present fails.
[17:12:10.115] [GAL] WARNING: Present fails.
[17:12:10.115] [GAL] WARNING: Present fails.
[17:12:10.131] [GAL] WARNING: Present fails.
[17:12:10.131] [GAL] WARNING: Present fails.
[17:12:10.146] [GAL] WARNING: Present fails.
[17:12:10.146] [GAL] WARNING: Present fails.
[17:12:10.162] [GAL] WARNING: Present fails.
[17:12:10.162] [GAL] WARNING: Present fails.
[17:12:10.178] [GAL] WARNING: Present fails.
[17:12:10.178] [GAL] WARNING: Present fails.
[17:12:10.193] [GAL] WARNING: Present fails.
[17:12:10.193] [GAL] WARNING: Present fails.
[17:12:10.209] [GAL] WARNING: Present fails.
[17:12:10.709] [GAL] WARNING: Present fails.
[17:12:10.709] [GAL] WARNING: Present fails.
[17:12:10.724] [GAL] WARNING: Present fails.
[17:12:10.724] [GAL] WARNING: Present fails.
[17:12:10.740] [GAL] WARNING: Present fails.
[17:12:11.239] [GAL] WARNING: Present fails.
[17:12:11.239] [GAL] WARNING: Present fails.
[17:12:11.255] [GAL] WARNING: Present fails.
[17:12:11.255] [GAL] WARNING: Present fails.
[17:12:11.270] [GAL] WARNING: Present fails.
[17:12:11.270] [GAL] WARNING: Present fails.
[17:12:11.286] [GAL] WARNING: Present fails.
[17:12:11.286] [GAL] WARNING: Present fails.
[17:12:11.301] [GAL] WARNING: Present fails.
[17:12:11.301] [GAL] WARNING: Present fails.
[17:12:11.317] [GAL] WARNING: Present fails.
[17:12:11.317] [GAL] WARNING: Present fails.
[17:12:11.333] [GAL] WARNING: Present fails.
[17:12:11.333] [GAL] WARNING: Present fails.
[17:12:11.348] [GAL] WARNING: Present fails.
[17:12:11.348] [GAL] WARNING: Present fails.
[17:12:11.364] [GAL] WARNING: Present fails.
[17:12:11.364] [GAL] WARNING: Present fails.
[17:12:11.380] [GAL] WARNING: Present fails.
[17:12:11.380] [GAL] WARNING: Present fails.
[17:12:12.395] [GAL] WARNING: Present fails.
[17:12:12.411] [GAL] WARNING: Present fails.
[17:12:12.411] [GAL] WARNING: Present fails.
[17:12:12.426] [GAL] WARNING: Present fails.
[17:12:12.442] [GAL] WARNING: Present fails.
[17:12:13.411] [GAL] WARNING: Present fails.
[17:12:13.427] [GAL] WARNING: Present fails.
[17:12:13.427] [GAL] WARNING: Present fails.
[17:12:13.442] [GAL] WARNING: Present fails.
[17:12:13.458] [GAL] WARNING: Present fails.
[17:12:13.458] [GAL] WARNING: Present fails.
[17:12:13.473] [GAL] WARNING: Present fails.
[17:12:13.489] [GAL] WARNING: Present fails.
[17:12:13.489] [GAL] WARNING: Present fails.
[17:12:13.505] [GAL] WARNING: Present fails.
[17:12:13.505] [GAL] WARNING: Present fails.
[17:12:13.520] [GAL] WARNING: Present fails.
[17:12:13.520] [GAL] WARNING: Present fails.
[17:12:13.536] [GAL] WARNING: Present fails.
[17:12:13.552] [GAL] WARNING: Present fails.
[17:12:13.552] [GAL] WARNING: Present fails.
[17:12:13.567] [GAL] WARNING: Present fails.
[17:12:13.567] [GAL] WARNING: Present fails.
[17:12:13.583] [GAL] WARNING: Present fails.
[17:12:13.583] [GAL] WARNING: Present fails.
[17:12:14.567] [GAL] WARNING: Present fails.
[17:12:14.583] [GAL] WARNING: Present fails.
[17:12:14.598] [GAL] WARNING: Present fails.
[17:12:14.598] [GAL] WARNING: Present fails.
[17:12:14.614] [GAL] WARNING: Present fails.
[17:12:15.552] [GAL] WARNING: Present fails.
[17:12:15.567] [GAL] WARNING: Present fails.
[17:12:15.583] [GAL] WARNING: Present fails.
[17:12:15.583] [GAL] WARNING: Present fails.
[17:12:15.599] [GAL] WARNING: Present fails.
[17:12:15.614] [GAL] WARNING: Present fails.
[17:12:15.614] [GAL] WARNING: Present fails.
[17:12:15.630] [GAL] WARNING: Present fails.
[17:12:15.645] [GAL] WARNING: Present fails.
[17:12:15.645] [GAL] WARNING: Present fails.
[17:12:15.661] [GAL] WARNING: Present fails.
[17:12:15.661] [GAL] WARNING: Present fails.
[17:12:15.677] [GAL] WARNING: Present fails.
[17:12:15.677] [GAL] WARNING: Present fails.
[17:12:15.692] [GAL] WARNING: Present fails.
[17:12:15.708] [GAL] WARNING: Present fails.
[17:12:15.708] [GAL] WARNING: Present fails.
[17:12:15.724] [GAL] WARNING: Present fails.
[17:12:15.724] [GAL] WARNING: Present fails.
[17:12:15.739] [GAL] WARNING: Present fails.
[17:12:16.817] [GAL] WARNING: Present fails.
[17:12:16.817] [GAL] WARNING: Present fails.
[17:12:16.833] [GAL] WARNING: Present fails.
[17:12:16.849] [GAL] WARNING: Present fails.
[17:12:16.849] [GAL] WARNING: Present fails.
[17:12:17.880] [GAL] WARNING: Present fails.
[17:12:17.896] [GAL] WARNING: Present fails.
[17:12:17.911] [GAL] WARNING: Present fails.
[17:12:17.911] [GAL] WARNING: Present fails.
[17:12:17.927] [GAL] WARNING: Present fails.
[17:12:17.942] [GAL] WARNING: Present fails.
[17:12:17.942] [GAL] WARNING: Present fails.
[17:12:17.958] [GAL] WARNING: Present fails.
[17:12:17.958] [GAL] WARNING: Present fails.
[17:12:17.974] [GAL] WARNING: Present fails.
[17:12:17.989] [GAL] WARNING: Present fails.
[17:12:17.989] [GAL] WARNING: Present fails.
[17:12:18.005] [GAL] WARNING: Present fails.
[17:12:18.005] [GAL] WARNING: Present fails.
[17:12:18.021] [GAL] WARNING: Present fails.
[17:12:18.021] [GAL] WARNING: Present fails.
[17:12:18.036] [GAL] WARNING: Present fails.
[17:12:18.052] [GAL] WARNING: Present fails.
[17:12:18.052] [GAL] WARNING: Present fails.
[17:12:18.067] [GAL] WARNING: Present fails.
[17:12:20.208] [GAL] WARNING: Present fails.
[17:12:20.224] [GAL] WARNING: Present fails.
[17:12:20.239] [GAL] WARNING: Present fails.
[17:12:20.239] [GAL] WARNING: Present fails.
[17:12:20.255] [GAL] WARNING: Present fails.
[17:12:22.333] [GAL] WARNING: Present fails.
[17:12:22.349] [GAL] WARNING: Present fails.
[17:12:22.365] [GAL] WARNING: Present fails.
[17:12:22.380] [GAL] WARNING: Present fails.
[17:12:22.380] [GAL] WARNING: Present fails.
[17:12:22.396] [GAL] WARNING: Present fails.
[17:12:22.411] [GAL] WARNING: Present fails.
[17:12:22.427] [GAL] WARNING: Present fails.
[17:12:22.443] [GAL] WARNING: Present fails.
[17:12:22.443] [GAL] WARNING: Present fails.
[17:12:22.458] [GAL] WARNING: Present fails.
[17:12:22.474] [GAL] WARNING: Present fails.
[17:12:22.490] [GAL] WARNING: Present fails.
[17:12:22.505] [GAL] WARNING: Present fails.
[17:12:22.505] [GAL] WARNING: Present fails.
[17:12:22.521] [GAL] WARNING: Present fails.
[17:12:22.537] [GAL] WARNING: Present fails.
[17:12:22.552] [GAL] WARNING: Present fails.
[17:12:22.568] [GAL] WARNING: Present fails.
[17:12:22.568] [GAL] WARNING: Present fails.
[17:12:23.646] [GAL] WARNING: Present fails.
[17:12:23.662] [GAL] WARNING: Present fails.
[17:12:23.677] [GAL] WARNING: Present fails.
[17:12:23.677] [GAL] WARNING: Present fails.
[17:12:23.693] [GAL] WARNING: Present fails.
[17:12:24.740] [GAL] WARNING: Present fails.
[17:12:24.755] [GAL] WARNING: Present fails.
[17:12:24.755] [GAL] WARNING: Present fails.
[17:12:24.771] [GAL] WARNING: Present fails.
[17:12:24.787] [GAL] WARNING: Present fails.
[17:12:24.787] [GAL] WARNING: Present fails.
[17:12:24.802] [GAL] WARNING: Present fails.
[17:12:24.802] [GAL] WARNING: Present fails.
[17:12:24.818] [GAL] WARNING: Present fails.
[17:12:24.834] [GAL] WARNING: Present fails.
[17:12:24.834] [GAL] WARNING: Present fails.
[17:12:24.849] [GAL] WARNING: Present fails.
[17:12:24.849] [GAL] WARNING: Present fails.
[17:12:24.865] [GAL] WARNING: Present fails.
[17:12:24.880] [GAL] WARNING: Present fails.
[17:12:24.880] [GAL] WARNING: Present fails.
[17:12:24.896] [GAL] WARNING: Present fails.
[17:12:24.896] [GAL] WARNING: Present fails.
[17:12:24.912] [GAL] WARNING: Present fails.
[17:12:24.912] [GAL] WARNING: Present fails.
[17:12:25.880] [GAL] WARNING: Present fails.
[17:12:25.880] [GAL] WARNING: Present fails.
[17:12:25.896] [GAL] WARNING: Present fails.
[17:12:25.896] [GAL] WARNING: Present fails.
[17:12:25.912] [GAL] WARNING: Present fails.
[17:12:26.849] [GAL] WARNING: Present fails.
[17:12:26.865] [GAL] WARNING: Present fails.
[17:12:26.881] [GAL] WARNING: Present fails.
[17:12:26.881] [GAL] WARNING: Present fails.
[17:12:26.896] [GAL] WARNING: Present fails.
[17:12:26.912] [GAL] WARNING: Present fails.
[17:12:26.912] [GAL] WARNING: Present fails.
[17:12:26.927] [GAL] WARNING: Present fails.
[17:12:26.927] [GAL] WARNING: Present fails.
[17:12:26.943] [GAL] WARNING: Present fails.
[17:12:26.959] [GAL] WARNING: Present fails.
[17:12:26.959] [GAL] WARNING: Present fails.
[17:12:26.974] [GAL] WARNING: Present fails.
[17:12:26.974] [GAL] WARNING: Present fails.
[17:12:26.990] [GAL] WARNING: Present fails.
[17:12:27.006] [GAL] WARNING: Present fails.
[17:12:27.006] [GAL] WARNING: Present fails.
[17:12:27.021] [GAL] WARNING: Present fails.
[17:12:27.021] [GAL] WARNING: Present fails.
[17:12:27.037] [GAL] WARNING: Present fails.
[17:12:28.021] [GAL] WARNING: Present fails.
[17:12:28.021] [GAL] WARNING: Present fails.
[17:12:28.037] [GAL] WARNING: Present fails.
[17:12:28.037] [GAL] WARNING: Present fails.
[17:12:28.052] [GAL] WARNING: Present fails.
[17:12:29.006] [GAL] WARNING: Present fails.
[17:12:29.021] [GAL] WARNING: Present fails.
[17:12:29.037] [GAL] WARNING: Present fails.
[17:12:29.037] [GAL] WARNING: Present fails.
[17:12:29.053] [GAL] WARNING: Present fails.
[17:12:29.068] [GAL] WARNING: Present fails.
[17:12:29.068] [GAL] WARNING: Present fails.
[17:12:29.084] [GAL] WARNING: Present fails.
[17:12:29.084] [GAL] WARNING: Present fails.
[17:12:29.099] [GAL] WARNING: Present fails.
[17:12:29.115] [GAL] WARNING: Present fails.
[17:12:29.115] [GAL] WARNING: Present fails.
[17:12:29.131] [GAL] WARNING: Present fails.
[17:12:29.131] [GAL] WARNING: Present fails.
[17:12:29.146] [GAL] WARNING: Present fails.
[17:12:29.162] [GAL] WARNING: Present fails.
[17:12:29.162] [GAL] WARNING: Present fails.
[17:12:29.178] [GAL] WARNING: Present fails.
[17:12:29.178] [GAL] WARNING: Present fails.
[17:12:29.193] [GAL] WARNING: Present fails.
[17:12:29.193] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xD91D15E42D62DCBB.pipe/Shader_0xFFA65F38CAB0E1D7.spv".
[17:12:29.209] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xD91D15E42D62DCBB.pipe/Shader_0xFFA65F38CAB0E1D7.spv".
[17:12:29.209] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xD91D15E42D62DCBB.pipe/Shader_0xFFA65F38CAB0E1D7.spv".
[17:12:29.224] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xD91D15E42D62DCBB.pipe/Shader_0xFFA65F38CAB0E1D7.spv".
[17:12:29.224] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x724E9AF55F2ADF1B.pipe/Shader_0x661A8FF71F0B146B.spv".
[17:12:29.224] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x724E9AF55F2ADF1B.pipe/Shader_0x661A8FF71F0B146B.spv".
[17:12:29.240] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x724E9AF55F2ADF1B.pipe/Shader_0x661A8FF71F0B146B.spv".
[17:12:29.240] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x724E9AF55F2ADF1B.pipe/Shader_0x661A8FF71F0B146B.spv".
[17:12:29.240] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x396E5AD6F7A789F7.pipe/Shader_0xA669C315019D8E4C.spv".
[17:12:29.256] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x396E5AD6F7A789F7.pipe/Shader_0xA669C315019D8E4C.spv".
[17:12:29.256] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x396E5AD6F7A789F7.pipe/Shader_0xA669C315019D8E4C.spv".
[17:12:29.256] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x396E5AD6F7A789F7.pipe/Shader_0xA669C315019D8E4C.spv".
[17:12:29.271] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x94E651B032296745.pipe/Shader_0x7BF780B5A88A82AE.spv".
[17:12:29.271] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x94E651B032296745.pipe/Shader_0x7BF780B5A88A82AE.spv".
[17:12:29.271] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x94E651B032296745.pipe/Shader_0x7BF780B5A88A82AE.spv".
[17:12:29.287] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x94E651B032296745.pipe/Shader_0x7BF780B5A88A82AE.spv".
[17:12:29.287] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xFA3DCC1964DE61E1.pipe/Shader_0xD75DCBDE78992CCD.spv".
[17:12:29.287] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xFA3DCC1964DE61E1.pipe/Shader_0xD75DCBDE78992CCD.spv".
[17:12:29.303] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xFA3DCC1964DE61E1.pipe/Shader_0xD75DCBDE78992CCD.spv".
[17:12:29.303] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xFA3DCC1964DE61E1.pipe/Shader_0xD75DCBDE78992CCD.spv".
[17:12:29.303] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x6787BAEB892CDDED.pipe/Shader_0x04B2D8571C220AFE.spv".
[17:12:29.318] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x6787BAEB892CDDED.pipe/Shader_0x04B2D8571C220AFE.spv".
[17:12:29.318] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x6787BAEB892CDDED.pipe/Shader_0x04B2D8571C220AFE.spv".
[17:12:29.318] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x6787BAEB892CDDED.pipe/Shader_0x04B2D8571C220AFE.spv".
[17:12:29.334] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineGs_0x8C3B1E0B2AFFD17E.pipe/Shader_0x500DB4DA3CF21518.spv".
[17:12:29.334] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineGs_0x8C3B1E0B2AFFD17E.pipe/Shader_0x500DB4DA3CF21518.spv".
[17:12:29.334] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineGs_0x8C3B1E0B2AFFD17E.pipe/Shader_0x500DB4DA3CF21518.spv".
[17:12:29.349] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineGs_0x8C3B1E0B2AFFD17E.pipe/Shader_0x500DB4DA3CF21518.spv".
[17:12:29.349] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x019F3D3B696FC9AB.pipe/Shader_0x5C09A918536FCEDA.spv".
[17:12:29.349] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x019F3D3B696FC9AB.pipe/Shader_0x5C09A918536FCEDA.spv".
[17:12:29.365] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x019F3D3B696FC9AB.pipe/Shader_0x5C09A918536FCEDA.spv".
[17:12:29.365] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x019F3D3B696FC9AB.pipe/Shader_0x5C09A918536FCEDA.spv".
[17:12:29.381] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0xC24ED8233F4305D0.pipe/Shader_0xDF785BF3BF14D1EC.spv".
[17:12:29.381] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0xC24ED8233F4305D0.pipe/Shader_0xDF785BF3BF14D1EC.spv".
[17:12:29.381] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0xC24ED8233F4305D0.pipe/Shader_0xDF785BF3BF14D1EC.spv".
[17:12:29.396] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0xC24ED8233F4305D0.pipe/Shader_0xDF785BF3BF14D1EC.spv".
[17:12:29.396] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x99B51D518ECA7848.pipe/Shader_0xE443482EE15FCA67.spv".
[17:12:29.396] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x99B51D518ECA7848.pipe/Shader_0xE443482EE15FCA67.spv".
[17:12:29.412] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x99B51D518ECA7848.pipe/Shader_0xE443482EE15FCA67.spv".
[17:12:29.412] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x99B51D518ECA7848.pipe/Shader_0xE443482EE15FCA67.spv".
[17:12:29.412] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x422FC62E49438AD1.pipe/Shader_0xD79E4641EF45AF2D.spv".
[17:12:29.428] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x422FC62E49438AD1.pipe/Shader_0xD79E4641EF45AF2D.spv".
[17:12:29.428] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x422FC62E49438AD1.pipe/Shader_0xD79E4641EF45AF2D.spv".
[17:12:29.428] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x422FC62E49438AD1.pipe/Shader_0xD79E4641EF45AF2D.spv".
[17:12:29.443] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xBA2B874AA93B3607.pipe/Shader_0xD84B7D212692FA17.spv".
[17:12:29.443] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xBA2B874AA93B3607.pipe/Shader_0xD84B7D212692FA17.spv".
[17:12:29.443] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xBA2B874AA93B3607.pipe/Shader_0xD84B7D212692FA17.spv".
[17:12:29.459] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xBA2B874AA93B3607.pipe/Shader_0xD84B7D212692FA17.spv".
[17:12:29.459] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x6576C64065608F02.pipe/Shader_0x2B86ABA6F941A9CA.spv".
[17:12:29.459] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x6576C64065608F02.pipe/Shader_0x2B86ABA6F941A9CA.spv".
[17:12:29.474] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x6576C64065608F02.pipe/Shader_0x2B86ABA6F941A9CA.spv".
[17:12:29.474] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x6576C64065608F02.pipe/Shader_0x2B86ABA6F941A9CA.spv".
[17:12:29.474] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xF6C204433707F241.pipe/Shader_0xD48B5943FF47AEA0.spv".
[17:12:29.490] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xF6C204433707F241.pipe/Shader_0xD48B5943FF47AEA0.spv".
[17:12:29.490] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xF6C204433707F241.pipe/Shader_0xD48B5943FF47AEA0.spv".
[17:12:29.490] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xF6C204433707F241.pipe/Shader_0xD48B5943FF47AEA0.spv".
[17:12:29.506] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x75C9CC01C315133A.pipe/Shader_0x2176668E8B820778.spv".
[17:12:29.506] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x75C9CC01C315133A.pipe/Shader_0x2176668E8B820778.spv".
[17:12:29.506] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x75C9CC01C315133A.pipe/Shader_0x2176668E8B820778.spv".
[17:12:29.521] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x75C9CC01C315133A.pipe/Shader_0x2176668E8B820778.spv".
[17:12:29.521] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x400F7CB096E2690B.pipe/Shader_0xC19D63E71E78612F.spv".
[17:12:29.521] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x400F7CB096E2690B.pipe/Shader_0xC19D63E71E78612F.spv".
[17:12:29.537] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x400F7CB096E2690B.pipe/Shader_0xC19D63E71E78612F.spv".
[17:12:29.537] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x400F7CB096E2690B.pipe/Shader_0xC19D63E71E78612F.spv".
[17:12:29.537] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x7CB4CC3A0A98B5F4.pipe/Shader_0x6E5E7C83D8147B47.spv".
[17:12:29.553] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x7CB4CC3A0A98B5F4.pipe/Shader_0x6E5E7C83D8147B47.spv".
[17:12:29.553] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x7CB4CC3A0A98B5F4.pipe/Shader_0x6E5E7C83D8147B47.spv".
[17:12:29.553] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x7CB4CC3A0A98B5F4.pipe/Shader_0x6E5E7C83D8147B47.spv".
[17:12:29.568] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x14C228ED75BCA4D2.pipe/Shader_0xB2167FDFAE74E406.spv".
