[16:17:57.612] INFO: ShaderBench version 18.12.1720923 Release starts on Mon Dec 17 16:17:57 2018.
[16:17:57.612] INFO: ReadJsonConfigFile: config file "ShaderBench.json" loaded, total 290 lines.
[16:17:57.627] INFO: ReadJsonConfigFile: config file "GpuInfo.json" loaded, total 92 lines.
[16:17:57.627] INFO: Command line: "D:\Rocky\shaderbench\18.12\Windows\shaderbench.exe".
[16:26:53.649] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xB151C2A1C14D8ABC.pipe/Shader_0xC2C179142CDAF13F.spv".
[16:26:53.664] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xB151C2A1C14D8ABC.pipe/Shader_0xC2C179142CDAF13F.spv".
[16:26:53.664] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xB151C2A1C14D8ABC.pipe/Shader_0xC2C179142CDAF13F.spv".
[16:26:54.227] [GAL] WARNING: Present fails.
[16:26:54.242] [GAL] WARNING: Present fails.
[16:26:54.242] [GAL] WARNING: Present fails.
[16:26:54.258] [GAL] WARNING: Present fails.
[16:26:54.258] [GAL] WARNING: Present fails.
[16:26:54.821] [GAL] WARNING: Present fails.
[16:26:54.836] [GAL] WARNING: Present fails.
[16:26:54.836] [GAL] WARNING: Present fails.
[16:26:54.852] [GAL] WARNING: Present fails.
[16:26:54.852] [GAL] WARNING: Present fails.
[16:26:54.869] [GAL] WARNING: Present fails.
[16:26:54.869] [GAL] WARNING: Present fails.
[16:26:54.885] [GAL] WARNING: Present fails.
[16:26:54.885] [GAL] WARNING: Present fails.
[16:26:54.901] [GAL] WARNING: Present fails.
[16:26:54.901] [GAL] WARNING: Present fails.
[16:26:54.916] [GAL] WARNING: Present fails.
[16:26:54.916] [GAL] WARNING: Present fails.
[16:26:54.932] [GAL] WARNING: Present fails.
[16:26:54.932] [GAL] WARNING: Present fails.
[16:26:54.947] [GAL] WARNING: Present fails.
[16:26:54.947] [GAL] WARNING: Present fails.
[16:26:54.963] [GAL] WARNING: Present fails.
[16:26:54.963] [GAL] WARNING: Present fails.
[16:26:54.979] [GAL] WARNING: Present fails.
[16:27:02.891] [GAL] WARNING: Present fails.
[16:27:02.891] [GAL] WARNING: Present fails.
[16:27:02.906] [GAL] WARNING: Present fails.
[16:27:02.922] [GAL] WARNING: Present fails.
[16:27:02.922] [GAL] WARNING: Present fails.
[16:27:10.469] [GAL] WARNING: Present fails.
[16:27:10.485] [GAL] WARNING: Present fails.
[16:27:10.500] [GAL] WARNING: Present fails.
[16:27:10.500] [GAL] WARNING: Present fails.
[16:27:10.516] [GAL] WARNING: Present fails.
[16:27:10.532] [GAL] WARNING: Present fails.
[16:27:10.532] [GAL] WARNING: Present fails.
[16:27:10.547] [GAL] WARNING: Present fails.
[16:27:10.563] [GAL] WARNING: Present fails.
[16:27:10.563] [GAL] WARNING: Present fails.
[16:27:10.579] [GAL] WARNING: Present fails.
[16:27:10.594] [GAL] WARNING: Present fails.
[16:27:10.594] [GAL] WARNING: Present fails.
[16:27:10.610] [GAL] WARNING: Present fails.
[16:27:10.625] [GAL] WARNING: Present fails.
[16:27:10.625] [GAL] WARNING: Present fails.
[16:27:10.641] [GAL] WARNING: Present fails.
[16:27:10.657] [GAL] WARNING: Present fails.
[16:27:10.657] [GAL] WARNING: Present fails.
[16:27:10.672] [GAL] WARNING: Present fails.
[16:27:11.385] [GAL] WARNING: Present fails.
[16:27:11.385] [GAL] WARNING: Present fails.
[16:27:11.400] [GAL] WARNING: Present fails.
[16:27:11.400] [GAL] WARNING: Present fails.
[16:27:11.419] [GAL] WARNING: Present fails.
[16:27:12.091] [GAL] WARNING: Present fails.
[16:27:12.106] [GAL] WARNING: Present fails.
[16:27:12.106] [GAL] WARNING: Present fails.
[16:27:12.122] [GAL] WARNING: Present fails.
[16:27:12.138] [GAL] WARNING: Present fails.
[16:27:12.138] [GAL] WARNING: Present fails.
[16:27:12.153] [GAL] WARNING: Present fails.
[16:27:12.153] [GAL] WARNING: Present fails.
[16:27:12.171] [GAL] WARNING: Present fails.
[16:27:12.171] [GAL] WARNING: Present fails.
[16:27:12.187] [GAL] WARNING: Present fails.
[16:27:12.187] [GAL] WARNING: Present fails.
[16:27:12.203] [GAL] WARNING: Present fails.
[16:27:12.203] [GAL] WARNING: Present fails.
[16:27:12.218] [GAL] WARNING: Present fails.
[16:27:12.218] [GAL] WARNING: Present fails.
[16:27:12.236] [GAL] WARNING: Present fails.
[16:27:12.244] [GAL] WARNING: Present fails.
[16:27:12.244] [GAL] WARNING: Present fails.
[16:27:12.260] [GAL] WARNING: Present fails.
[16:27:12.760] [GAL] WARNING: Present fails.
[16:27:12.760] [GAL] WARNING: Present fails.
[16:27:12.782] [GAL] WARNING: Present fails.
[16:27:12.782] [GAL] WARNING: Present fails.
[16:27:12.798] [GAL] WARNING: Present fails.
[16:27:13.298] [GAL] WARNING: Present fails.
[16:27:13.298] [GAL] WARNING: Present fails.
[16:27:13.313] [GAL] WARNING: Present fails.
[16:27:13.313] [GAL] WARNING: Present fails.
[16:27:13.329] [GAL] WARNING: Present fails.
[16:27:13.329] [GAL] WARNING: Present fails.
[16:27:13.345] [GAL] WARNING: Present fails.
[16:27:13.345] [GAL] WARNING: Present fails.
[16:27:13.360] [GAL] WARNING: Present fails.
[16:27:13.360] [GAL] WARNING: Present fails.
[16:27:13.376] [GAL] WARNING: Present fails.
[16:27:13.376] [GAL] WARNING: Present fails.
[16:27:13.392] [GAL] WARNING: Present fails.
[16:27:13.392] [GAL] WARNING: Present fails.
[16:27:13.407] [GAL] WARNING: Present fails.
[16:27:13.407] [GAL] WARNING: Present fails.
[16:27:13.423] [GAL] WARNING: Present fails.
[16:27:13.423] [GAL] WARNING: Present fails.
[16:27:13.438] [GAL] WARNING: Present fails.
[16:27:13.438] [GAL] WARNING: Present fails.
[16:27:28.224] [GAL] WARNING: Present fails.
[16:27:28.240] [GAL] WARNING: Present fails.
[16:27:28.255] [GAL] WARNING: Present fails.
[16:27:28.287] [GAL] WARNING: Present fails.
[16:27:28.302] [GAL] WARNING: Present fails.
[16:27:42.959] [GAL] WARNING: Present fails.
[16:27:42.975] [GAL] WARNING: Present fails.
[16:27:42.991] [GAL] WARNING: Present fails.
[16:27:43.022] [GAL] WARNING: Present fails.
[16:27:43.038] [GAL] WARNING: Present fails.
[16:27:43.053] [GAL] WARNING: Present fails.
[16:27:43.069] [GAL] WARNING: Present fails.
[16:27:43.084] [GAL] WARNING: Present fails.
[16:27:43.100] [GAL] WARNING: Present fails.
[16:27:43.131] [GAL] WARNING: Present fails.
[16:27:43.147] [GAL] WARNING: Present fails.
[16:27:43.163] [GAL] WARNING: Present fails.
[16:27:43.178] [GAL] WARNING: Present fails.
[16:27:43.194] [GAL] WARNING: Present fails.
[16:27:43.209] [GAL] WARNING: Present fails.
[16:27:43.241] [GAL] WARNING: Present fails.
[16:27:43.256] [GAL] WARNING: Present fails.
[16:27:43.272] [GAL] WARNING: Present fails.
[16:27:43.288] [GAL] WARNING: Present fails.
[16:27:43.303] [GAL] WARNING: Present fails.
[16:27:43.944] [GAL] WARNING: Present fails.
[16:27:43.959] [GAL] WARNING: Present fails.
[16:27:43.975] [GAL] WARNING: Present fails.
[16:27:43.975] [GAL] WARNING: Present fails.
[16:27:43.991] [GAL] WARNING: Present fails.
[16:27:44.616] [GAL] WARNING: Present fails.
[16:27:44.616] [GAL] WARNING: Present fails.
[16:27:44.631] [GAL] WARNING: Present fails.
[16:27:44.631] [GAL] WARNING: Present fails.
[16:27:44.647] [GAL] WARNING: Present fails.
[16:27:44.647] [GAL] WARNING: Present fails.
[16:27:44.663] [GAL] WARNING: Present fails.
[16:27:44.663] [GAL] WARNING: Present fails.
[16:27:44.678] [GAL] WARNING: Present fails.
[16:27:44.678] [GAL] WARNING: Present fails.
[16:27:44.694] [GAL] WARNING: Present fails.
[16:27:44.694] [GAL] WARNING: Present fails.
[16:27:44.710] [GAL] WARNING: Present fails.
[16:27:44.710] [GAL] WARNING: Present fails.
[16:27:44.725] [GAL] WARNING: Present fails.
[16:27:44.741] [GAL] WARNING: Present fails.
[16:27:44.741] [GAL] WARNING: Present fails.
[16:27:44.756] [GAL] WARNING: Present fails.
[16:27:44.756] [GAL] WARNING: Present fails.
[16:27:44.772] [GAL] WARNING: Present fails.
[16:27:50.992] [GAL] WARNING: Present fails.
[16:27:51.004] [GAL] WARNING: Present fails.
[16:27:51.004] [GAL] WARNING: Present fails.
[16:27:51.017] [GAL] WARNING: Present fails.
[16:27:51.033] [GAL] WARNING: Present fails.
[16:27:56.924] [GAL] WARNING: Present fails.
[16:27:56.939] [GAL] WARNING: Present fails.
[16:27:56.955] [GAL] WARNING: Present fails.
[16:27:56.955] [GAL] WARNING: Present fails.
[16:27:56.971] [GAL] WARNING: Present fails.
[16:27:56.986] [GAL] WARNING: Present fails.
[16:27:57.002] [GAL] WARNING: Present fails.
[16:27:57.002] [GAL] WARNING: Present fails.
[16:27:57.018] [GAL] WARNING: Present fails.
[16:27:57.033] [GAL] WARNING: Present fails.
[16:27:57.033] [GAL] WARNING: Present fails.
[16:27:57.049] [GAL] WARNING: Present fails.
[16:27:57.064] [GAL] WARNING: Present fails.
[16:27:57.064] [GAL] WARNING: Present fails.
[16:27:57.080] [GAL] WARNING: Present fails.
[16:27:57.096] [GAL] WARNING: Present fails.
[16:27:57.096] [GAL] WARNING: Present fails.
[16:27:57.111] [GAL] WARNING: Present fails.
[16:27:57.127] [GAL] WARNING: Present fails.
[16:27:57.127] [GAL] WARNING: Present fails.
[16:27:59.269] [GAL] WARNING: Present fails.
[16:27:59.285] [GAL] WARNING: Present fails.
[16:27:59.300] [GAL] WARNING: Present fails.
[16:27:59.300] [GAL] WARNING: Present fails.
[16:27:59.316] [GAL] WARNING: Present fails.
[16:28:01.363] [GAL] WARNING: Present fails.
[16:28:01.378] [GAL] WARNING: Present fails.
[16:28:01.394] [GAL] WARNING: Present fails.
[16:28:01.410] [GAL] WARNING: Present fails.
[16:28:01.425] [GAL] WARNING: Present fails.
[16:28:01.425] [GAL] WARNING: Present fails.
[16:28:01.441] [GAL] WARNING: Present fails.
[16:28:01.457] [GAL] WARNING: Present fails.
[16:28:01.472] [GAL] WARNING: Present fails.
[16:28:01.472] [GAL] WARNING: Present fails.
[16:28:01.488] [GAL] WARNING: Present fails.
[16:28:01.503] [GAL] WARNING: Present fails.
[16:28:01.519] [GAL] WARNING: Present fails.
[16:28:01.519] [GAL] WARNING: Present fails.
[16:28:01.535] [GAL] WARNING: Present fails.
[16:28:01.550] [GAL] WARNING: Present fails.
[16:28:01.566] [GAL] WARNING: Present fails.
[16:28:01.582] [GAL] WARNING: Present fails.
[16:28:01.582] [GAL] WARNING: Present fails.
[16:28:01.597] [GAL] WARNING: Present fails.
[16:28:03.425] [GAL] WARNING: Present fails.
[16:28:03.441] [GAL] WARNING: Present fails.
[16:28:03.441] [GAL] WARNING: Present fails.
[16:28:03.457] [GAL] WARNING: Present fails.
[16:28:03.472] [GAL] WARNING: Present fails.
[16:28:05.121] [GAL] WARNING: Present fails.
[16:28:05.121] [GAL] WARNING: Present fails.
[16:28:05.136] [GAL] WARNING: Present fails.
[16:28:05.152] [GAL] WARNING: Present fails.
[16:28:05.152] [GAL] WARNING: Present fails.
[16:28:05.168] [GAL] WARNING: Present fails.
[16:28:05.183] [GAL] WARNING: Present fails.
[16:28:05.183] [GAL] WARNING: Present fails.
[16:28:05.199] [GAL] WARNING: Present fails.
[16:28:05.215] [GAL] WARNING: Present fails.
[16:28:05.215] [GAL] WARNING: Present fails.
[16:28:05.230] [GAL] WARNING: Present fails.
[16:28:05.230] [GAL] WARNING: Present fails.
[16:28:05.246] [GAL] WARNING: Present fails.
[16:28:05.261] [GAL] WARNING: Present fails.
[16:28:05.261] [GAL] WARNING: Present fails.
[16:28:05.277] [GAL] WARNING: Present fails.
[16:28:05.293] [GAL] WARNING: Present fails.
[16:28:05.293] [GAL] WARNING: Present fails.
[16:28:05.308] [GAL] WARNING: Present fails.
[16:28:06.057] [GAL] WARNING: Present fails.
[16:28:06.073] [GAL] WARNING: Present fails.
[16:28:06.073] [GAL] WARNING: Present fails.
[16:28:06.088] [GAL] WARNING: Present fails.
[16:28:06.088] [GAL] WARNING: Present fails.
[16:28:06.807] [GAL] WARNING: Present fails.
[16:28:06.823] [GAL] WARNING: Present fails.
[16:28:06.823] [GAL] WARNING: Present fails.
[16:28:06.838] [GAL] WARNING: Present fails.
[16:28:06.838] [GAL] WARNING: Present fails.
[16:28:06.854] [GAL] WARNING: Present fails.
[16:28:06.854] [GAL] WARNING: Present fails.
[16:28:06.870] [GAL] WARNING: Present fails.
[16:28:06.870] [GAL] WARNING: Present fails.
[16:28:06.885] [GAL] WARNING: Present fails.
[16:28:06.885] [GAL] WARNING: Present fails.
[16:28:06.901] [GAL] WARNING: Present fails.
[16:28:06.901] [GAL] WARNING: Present fails.
[16:28:06.917] [GAL] WARNING: Present fails.
[16:28:06.917] [GAL] WARNING: Present fails.
[16:28:06.932] [GAL] WARNING: Present fails.
[16:28:06.932] [GAL] WARNING: Present fails.
[16:28:06.948] [GAL] WARNING: Present fails.
[16:28:06.948] [GAL] WARNING: Present fails.
[16:28:06.948] [GAL] WARNING: Present fails.
[16:28:09.665] [GAL] WARNING: Present fails.
[16:28:09.676] [GAL] WARNING: Present fails.
[16:28:09.692] [GAL] WARNING: Present fails.
[16:28:09.707] [GAL] WARNING: Present fails.
[16:28:09.739] [GAL] WARNING: Present fails.
[16:28:12.381] [GAL] WARNING: Present fails.
[16:28:12.395] [GAL] WARNING: Present fails.
[16:28:12.411] [GAL] WARNING: Present fails.
[16:28:12.426] [GAL] WARNING: Present fails.
[16:28:12.458] [GAL] WARNING: Present fails.
[16:28:12.473] [GAL] WARNING: Present fails.
[16:28:12.489] [GAL] WARNING: Present fails.
[16:28:12.504] [GAL] WARNING: Present fails.
[16:28:12.520] [GAL] WARNING: Present fails.
[16:28:12.551] [GAL] WARNING: Present fails.
[16:28:12.567] [GAL] WARNING: Present fails.
[16:28:12.583] [GAL] WARNING: Present fails.
[16:28:12.598] [GAL] WARNING: Present fails.
[16:28:12.614] [GAL] WARNING: Present fails.
[16:28:12.629] [GAL] WARNING: Present fails.
[16:28:12.661] [GAL] WARNING: Present fails.
[16:28:12.676] [GAL] WARNING: Present fails.
[16:28:12.692] [GAL] WARNING: Present fails.
[16:28:12.708] [GAL] WARNING: Present fails.
[16:28:12.723] [GAL] WARNING: Present fails.
[16:28:14.370] [GAL] WARNING: Present fails.
[16:28:14.385] [GAL] WARNING: Present fails.
[16:28:14.401] [GAL] WARNING: Present fails.
[16:28:14.401] [GAL] WARNING: Present fails.
[16:28:14.416] [GAL] WARNING: Present fails.
[16:28:15.917] [GAL] WARNING: Present fails.
[16:28:15.932] [GAL] WARNING: Present fails.
[16:28:15.948] [GAL] WARNING: Present fails.
[16:28:15.948] [GAL] WARNING: Present fails.
[16:28:15.963] [GAL] WARNING: Present fails.
[16:28:15.979] [GAL] WARNING: Present fails.
[16:28:15.979] [GAL] WARNING: Present fails.
[16:28:15.995] [GAL] WARNING: Present fails.
[16:28:16.010] [GAL] WARNING: Present fails.
[16:28:16.010] [GAL] WARNING: Present fails.
[16:28:16.026] [GAL] WARNING: Present fails.
[16:28:16.042] [GAL] WARNING: Present fails.
[16:28:16.042] [GAL] WARNING: Present fails.
[16:28:16.057] [GAL] WARNING: Present fails.
[16:28:16.073] [GAL] WARNING: Present fails.
[16:28:16.073] [GAL] WARNING: Present fails.
[16:28:16.088] [GAL] WARNING: Present fails.
[16:28:16.088] [GAL] WARNING: Present fails.
[16:28:16.111] [GAL] WARNING: Present fails.
[16:28:16.111] [GAL] WARNING: Present fails.
[16:28:18.425] [GAL] WARNING: Present fails.
[16:28:18.425] [GAL] WARNING: Present fails.
[16:28:18.441] [GAL] WARNING: Present fails.
[16:28:18.456] [GAL] WARNING: Present fails.
[16:28:18.472] [GAL] WARNING: Present fails.
[16:28:20.644] [GAL] WARNING: Present fails.
[16:28:20.659] [GAL] WARNING: Present fails.
[16:28:20.675] [GAL] WARNING: Present fails.
[16:28:20.675] [GAL] WARNING: Present fails.
[16:28:20.691] [GAL] WARNING: Present fails.
[16:28:20.706] [GAL] WARNING: Present fails.
[16:28:20.722] [GAL] WARNING: Present fails.
[16:28:20.722] [GAL] WARNING: Present fails.
[16:28:20.746] [GAL] WARNING: Present fails.
[16:28:20.746] [GAL] WARNING: Present fails.
[16:28:20.760] [GAL] WARNING: Present fails.
[16:28:20.775] [GAL] WARNING: Present fails.
[16:28:20.775] [GAL] WARNING: Present fails.
[16:28:20.791] [GAL] WARNING: Present fails.
[16:28:20.806] [GAL] WARNING: Present fails.
[16:28:20.822] [GAL] WARNING: Present fails.
[16:28:20.822] [GAL] WARNING: Present fails.
[16:28:20.838] [GAL] WARNING: Present fails.
[16:28:20.853] [GAL] WARNING: Present fails.
[16:28:20.853] [GAL] WARNING: Present fails.
[16:28:25.697] [GAL] WARNING: Present fails.
[16:28:25.713] [GAL] WARNING: Present fails.
[16:28:25.729] [GAL] WARNING: Present fails.
[16:28:25.760] [GAL] WARNING: Present fails.
[16:28:25.776] [GAL] WARNING: Present fails.
[16:28:30.526] [GAL] WARNING: Present fails.
[16:28:30.541] [GAL] WARNING: Present fails.
[16:28:30.573] [GAL] WARNING: Present fails.
[16:28:30.588] [GAL] WARNING: Present fails.
[16:28:30.620] [GAL] WARNING: Present fails.
[16:28:30.635] [GAL] WARNING: Present fails.
[16:28:30.651] [GAL] WARNING: Present fails.
[16:28:30.682] [GAL] WARNING: Present fails.
[16:28:30.698] [GAL] WARNING: Present fails.
[16:28:30.713] [GAL] WARNING: Present fails.
[16:28:30.745] [GAL] WARNING: Present fails.
[16:28:30.760] [GAL] WARNING: Present fails.
[16:28:30.776] [GAL] WARNING: Present fails.
[16:28:30.807] [GAL] WARNING: Present fails.
[16:28:30.823] [GAL] WARNING: Present fails.
[16:28:30.838] [GAL] WARNING: Present fails.
[16:28:30.870] [GAL] WARNING: Present fails.
[16:28:30.885] [GAL] WARNING: Present fails.
[16:28:30.901] [GAL] WARNING: Present fails.
[16:28:30.932] [GAL] WARNING: Present fails.
[16:28:34.177] [GAL] WARNING: Present fails.
[16:28:34.193] [GAL] WARNING: Present fails.
[16:28:34.208] [GAL] WARNING: Present fails.
[16:28:34.208] [GAL] WARNING: Present fails.
[16:28:34.224] [GAL] WARNING: Present fails.
[16:28:50.084] [GAL] WARNING: Present fails.
[16:28:50.116] [GAL] WARNING: Present fails.
[16:28:50.163] [GAL] WARNING: Present fails.
[16:28:50.209] [GAL] WARNING: Present fails.
[16:28:50.241] [GAL] WARNING: Present fails.
[16:28:58.991] [GAL] WARNING: Present fails.
[16:28:59.023] [GAL] WARNING: Present fails.
[16:28:59.069] [GAL] WARNING: Present fails.
[16:28:59.101] [GAL] WARNING: Present fails.
[16:28:59.148] [GAL] WARNING: Present fails.
[16:28:59.179] [GAL] WARNING: Present fails.
[16:28:59.226] [GAL] WARNING: Present fails.
[16:28:59.273] [GAL] WARNING: Present fails.
[16:28:59.304] [GAL] WARNING: Present fails.
[16:28:59.352] [GAL] WARNING: Present fails.
[16:28:59.382] [GAL] WARNING: Present fails.
[16:28:59.429] [GAL] WARNING: Present fails.
[16:28:59.460] [GAL] WARNING: Present fails.
[16:28:59.507] [GAL] WARNING: Present fails.
[16:28:59.538] [GAL] WARNING: Present fails.
[16:28:59.585] [GAL] WARNING: Present fails.
[16:28:59.616] [GAL] WARNING: Present fails.
[16:28:59.663] [GAL] WARNING: Present fails.
[16:28:59.706] [GAL] WARNING: Present fails.
[16:28:59.737] [GAL] WARNING: Present fails.
[16:29:00.581] [GAL] WARNING: Present fails.
[16:29:00.597] [GAL] WARNING: Present fails.
[16:29:00.597] [GAL] WARNING: Present fails.
[16:29:00.597] [GAL] WARNING: Present fails.
[16:29:00.612] [GAL] WARNING: Present fails.
[16:29:01.425] [GAL] WARNING: Present fails.
[16:29:01.440] [GAL] WARNING: Present fails.
[16:29:01.456] [GAL] WARNING: Present fails.
[16:29:01.456] [GAL] WARNING: Present fails.
[16:29:01.472] [GAL] WARNING: Present fails.
[16:29:01.472] [GAL] WARNING: Present fails.
[16:29:01.487] [GAL] WARNING: Present fails.
[16:29:01.487] [GAL] WARNING: Present fails.
[16:29:01.503] [GAL] WARNING: Present fails.
[16:29:01.503] [GAL] WARNING: Present fails.
[16:29:01.503] [GAL] WARNING: Present fails.
[16:29:01.519] [GAL] WARNING: Present fails.
[16:29:01.534] [GAL] WARNING: Present fails.
[16:29:01.534] [GAL] WARNING: Present fails.
[16:29:01.550] [GAL] WARNING: Present fails.
[16:29:01.550] [GAL] WARNING: Present fails.
[16:29:01.565] [GAL] WARNING: Present fails.
[16:29:01.565] [GAL] WARNING: Present fails.
[16:29:01.565] [GAL] WARNING: Present fails.
[16:29:01.581] [GAL] WARNING: Present fails.
[16:29:02.190] [GAL] WARNING: Present fails.
[16:29:02.190] [GAL] WARNING: Present fails.
[16:29:02.206] [GAL] WARNING: Present fails.
[16:29:02.206] [GAL] WARNING: Present fails.
[16:29:02.222] [GAL] WARNING: Present fails.
[16:29:02.800] [GAL] WARNING: Present fails.
[16:29:02.815] [GAL] WARNING: Present fails.
[16:29:02.815] [GAL] WARNING: Present fails.
[16:29:02.831] [GAL] WARNING: Present fails.
[16:29:02.831] [GAL] WARNING: Present fails.
[16:29:02.847] [GAL] WARNING: Present fails.
[16:29:02.847] [GAL] WARNING: Present fails.
[16:29:02.862] [GAL] WARNING: Present fails.
[16:29:02.862] [GAL] WARNING: Present fails.
[16:29:02.878] [GAL] WARNING: Present fails.
[16:29:02.878] [GAL] WARNING: Present fails.
[16:29:02.894] [GAL] WARNING: Present fails.
[16:29:02.894] [GAL] WARNING: Present fails.
[16:29:02.909] [GAL] WARNING: Present fails.
[16:29:02.909] [GAL] WARNING: Present fails.
[16:29:02.925] [GAL] WARNING: Present fails.
[16:29:02.940] [GAL] WARNING: Present fails.
[16:29:02.940] [GAL] WARNING: Present fails.
[16:29:02.956] [GAL] WARNING: Present fails.
[16:29:02.956] [GAL] WARNING: Present fails.
[16:29:03.628] [GAL] WARNING: Present fails.
[16:29:03.644] [GAL] WARNING: Present fails.
[16:29:03.644] [GAL] WARNING: Present fails.
[16:29:03.659] [GAL] WARNING: Present fails.
[16:29:03.659] [GAL] WARNING: Present fails.
[16:29:04.316] [GAL] WARNING: Present fails.
[16:29:04.331] [GAL] WARNING: Present fails.
[16:29:04.331] [GAL] WARNING: Present fails.
[16:29:04.347] [GAL] WARNING: Present fails.
[16:29:04.347] [GAL] WARNING: Present fails.
[16:29:04.362] [GAL] WARNING: Present fails.
[16:29:04.362] [GAL] WARNING: Present fails.
[16:29:04.378] [GAL] WARNING: Present fails.
[16:29:04.378] [GAL] WARNING: Present fails.
[16:29:04.394] [GAL] WARNING: Present fails.
[16:29:04.394] [GAL] WARNING: Present fails.
[16:29:04.409] [GAL] WARNING: Present fails.
[16:29:04.409] [GAL] WARNING: Present fails.
[16:29:04.425] [GAL] WARNING: Present fails.
[16:29:04.425] [GAL] WARNING: Present fails.
[16:29:04.425] [GAL] WARNING: Present fails.
[16:29:04.441] [GAL] WARNING: Present fails.
[16:29:04.441] [GAL] WARNING: Present fails.
[16:29:04.456] [GAL] WARNING: Present fails.
[16:29:04.456] [GAL] WARNING: Present fails.
[16:29:09.128] [GAL] WARNING: Present fails.
[16:29:09.144] [GAL] WARNING: Present fails.
[16:29:09.144] [GAL] WARNING: Present fails.
[16:29:09.160] [GAL] WARNING: Present fails.
[16:29:09.160] [GAL] WARNING: Present fails.
[16:29:13.754] [GAL] WARNING: Present fails.
[16:29:13.754] [GAL] WARNING: Present fails.
[16:29:13.769] [GAL] WARNING: Present fails.
[16:29:13.769] [GAL] WARNING: Present fails.
[16:29:13.785] [GAL] WARNING: Present fails.
[16:29:13.785] [GAL] WARNING: Present fails.
[16:29:13.801] [GAL] WARNING: Present fails.
[16:29:13.801] [GAL] WARNING: Present fails.
[16:29:13.816] [GAL] WARNING: Present fails.
[16:29:13.816] [GAL] WARNING: Present fails.
[16:29:13.832] [GAL] WARNING: Present fails.
[16:29:13.832] [GAL] WARNING: Present fails.
[16:29:13.847] [GAL] WARNING: Present fails.
[16:29:13.863] [GAL] WARNING: Present fails.
[16:29:13.863] [GAL] WARNING: Present fails.
[16:29:13.879] [GAL] WARNING: Present fails.
[16:29:13.879] [GAL] WARNING: Present fails.
[16:29:13.894] [GAL] WARNING: Present fails.
[16:29:13.894] [GAL] WARNING: Present fails.
[16:29:13.910] [GAL] WARNING: Present fails.
[16:29:14.530] [GAL] WARNING: Present fails.
[16:29:14.530] [GAL] WARNING: Present fails.
[16:29:14.546] [GAL] WARNING: Present fails.
[16:29:14.546] [GAL] WARNING: Present fails.
[16:29:14.563] [GAL] WARNING: Present fails.
[16:29:15.172] [GAL] WARNING: Present fails.
[16:29:15.172] [GAL] WARNING: Present fails.
[16:29:15.188] [GAL] WARNING: Present fails.
[16:29:15.188] [GAL] WARNING: Present fails.
[16:29:15.204] [GAL] WARNING: Present fails.
[16:29:15.204] [GAL] WARNING: Present fails.
[16:29:15.219] [GAL] WARNING: Present fails.
[16:29:15.219] [GAL] WARNING: Present fails.
[16:29:15.235] [GAL] WARNING: Present fails.
[16:29:15.235] [GAL] WARNING: Present fails.
[16:29:15.251] [GAL] WARNING: Present fails.
[16:29:15.251] [GAL] WARNING: Present fails.
[16:29:15.266] [GAL] WARNING: Present fails.
[16:29:15.266] [GAL] WARNING: Present fails.
[16:29:15.266] [GAL] WARNING: Present fails.
[16:29:15.297] [GAL] WARNING: Present fails.
[16:29:15.297] [GAL] WARNING: Present fails.
[16:29:15.297] [GAL] WARNING: Present fails.
[16:29:15.313] [GAL] WARNING: Present fails.
[16:29:15.313] [GAL] WARNING: Present fails.
[16:29:16.094] [GAL] WARNING: Present fails.
[16:29:16.094] [GAL] WARNING: Present fails.
[16:29:16.110] [GAL] WARNING: Present fails.
[16:29:16.110] [GAL] WARNING: Present fails.
[16:29:16.126] [GAL] WARNING: Present fails.
[16:29:16.891] [GAL] WARNING: Present fails.
[16:29:16.907] [GAL] WARNING: Present fails.
[16:29:16.907] [GAL] WARNING: Present fails.
[16:29:16.923] [GAL] WARNING: Present fails.
[16:29:16.923] [GAL] WARNING: Present fails.
[16:29:16.938] [GAL] WARNING: Present fails.
[16:29:16.938] [GAL] WARNING: Present fails.
[16:29:16.954] [GAL] WARNING: Present fails.
[16:29:16.969] [GAL] WARNING: Present fails.
[16:29:16.969] [GAL] WARNING: Present fails.
[16:29:16.985] [GAL] WARNING: Present fails.
[16:29:16.985] [GAL] WARNING: Present fails.
[16:29:17.001] [GAL] WARNING: Present fails.
[16:29:17.001] [GAL] WARNING: Present fails.
[16:29:17.016] [GAL] WARNING: Present fails.
[16:29:17.016] [GAL] WARNING: Present fails.
[16:29:17.036] [GAL] WARNING: Present fails.
[16:29:17.036] [GAL] WARNING: Present fails.
[16:29:17.052] [GAL] WARNING: Present fails.
[16:29:17.052] [GAL] WARNING: Present fails.
[16:29:27.425] [GAL] WARNING: Present fails.
[16:29:27.441] [GAL] WARNING: Present fails.
[16:29:27.457] [GAL] WARNING: Present fails.
[16:29:27.472] [GAL] WARNING: Present fails.
[16:29:27.488] [GAL] WARNING: Present fails.
[16:29:37.660] [GAL] WARNING: Present fails.
[16:29:37.676] [GAL] WARNING: Present fails.
[16:29:37.692] [GAL] WARNING: Present fails.
[16:29:37.707] [GAL] WARNING: Present fails.
