[16:40:49.610] INFO: ShaderBench version 18.12.1720923 Release starts on Mon Dec 17 16:40:49 2018.
[16:40:49.610] INFO: ReadJsonConfigFile: config file "ShaderBench.json" loaded, total 290 lines.
[16:40:49.626] INFO: ReadJsonConfigFile: config file "GpuInfo.json" loaded, total 92 lines.
[16:40:49.626] INFO: Command line: "D:\Rocky\shaderbench\18.12\Windows\shaderbench.exe".
[16:49:39.697] [GAL] WARNING: Present fails.
[16:49:39.713] [GAL] WARNING: Present fails.
[16:49:39.728] [GAL] WARNING: Present fails.
[16:49:39.728] [GAL] WARNING: Present fails.
[16:49:39.744] [GAL] WARNING: Present fails.
[16:49:39.744] [GAL] WARNING: Present fails.
[16:49:39.760] [GAL] WARNING: Present fails.
[16:49:39.760] [GAL] WARNING: Present fails.
[16:49:39.775] [GAL] WARNING: Present fails.
[16:49:39.775] [GAL] WARNING: Present fails.
[16:49:39.791] [GAL] WARNING: Present fails.
[16:49:39.791] [GAL] WARNING: Present fails.
[16:49:39.806] [GAL] WARNING: Present fails.
[16:49:39.806] [GAL] WARNING: Present fails.
[16:49:39.822] [GAL] WARNING: Present fails.
[16:49:39.822] [GAL] WARNING: Present fails.
[16:49:39.838] [GAL] WARNING: Present fails.
[16:49:40.806] [GAL] WARNING: Present fails.
[16:49:40.822] [GAL] WARNING: Present fails.
[16:49:40.838] [GAL] WARNING: Present fails.
[16:49:40.838] [GAL] WARNING: Present fails.
[16:49:40.853] [GAL] WARNING: Present fails.
[16:49:41.807] [GAL] WARNING: Present fails.
[16:49:41.822] [GAL] WARNING: Present fails.
[16:49:41.838] [GAL] WARNING: Present fails.
[16:49:41.838] [GAL] WARNING: Present fails.
[16:49:41.853] [GAL] WARNING: Present fails.
[16:49:41.853] [GAL] WARNING: Present fails.
[16:49:41.869] [GAL] WARNING: Present fails.
[16:49:41.869] [GAL] WARNING: Present fails.
[16:49:41.885] [GAL] WARNING: Present fails.
[16:49:41.885] [GAL] WARNING: Present fails.
[16:49:41.900] [GAL] WARNING: Present fails.
[16:49:41.900] [GAL] WARNING: Present fails.
[16:49:41.916] [GAL] WARNING: Present fails.
[16:49:41.932] [GAL] WARNING: Present fails.
[16:49:41.932] [GAL] WARNING: Present fails.
[16:49:41.947] [GAL] WARNING: Present fails.
[16:49:41.947] [GAL] WARNING: Present fails.
[16:49:41.963] [GAL] WARNING: Present fails.
[16:49:41.963] [GAL] WARNING: Present fails.
[16:49:41.978] [GAL] WARNING: Present fails.
[16:49:41.978] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xD91D15E42D62DCBB.pipe/Shader_0xFFA65F38CAB0E1D7.spv".
[16:49:41.978] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xD91D15E42D62DCBB.pipe/Shader_0xFFA65F38CAB0E1D7.spv".
[16:49:41.994] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xD91D15E42D62DCBB.pipe/Shader_0xFFA65F38CAB0E1D7.spv".
[16:49:41.994] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xD91D15E42D62DCBB.pipe/Shader_0xFFA65F38CAB0E1D7.spv".
[16:49:42.010] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x724E9AF55F2ADF1B.pipe/Shader_0x661A8FF71F0B146B.spv".
[16:49:42.010] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x724E9AF55F2ADF1B.pipe/Shader_0x661A8FF71F0B146B.spv".
[16:49:42.010] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x724E9AF55F2ADF1B.pipe/Shader_0x661A8FF71F0B146B.spv".
[16:49:42.010] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x724E9AF55F2ADF1B.pipe/Shader_0x661A8FF71F0B146B.spv".
[16:49:42.025] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x396E5AD6F7A789F7.pipe/Shader_0xA669C315019D8E4C.spv".
[16:49:42.025] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x396E5AD6F7A789F7.pipe/Shader_0xA669C315019D8E4C.spv".
[16:49:42.025] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x396E5AD6F7A789F7.pipe/Shader_0xA669C315019D8E4C.spv".
[16:49:42.041] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x396E5AD6F7A789F7.pipe/Shader_0xA669C315019D8E4C.spv".
[16:49:42.041] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x94E651B032296745.pipe/Shader_0x7BF780B5A88A82AE.spv".
[16:49:42.041] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x94E651B032296745.pipe/Shader_0x7BF780B5A88A82AE.spv".
[16:49:42.057] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x94E651B032296745.pipe/Shader_0x7BF780B5A88A82AE.spv".
[16:49:42.057] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x94E651B032296745.pipe/Shader_0x7BF780B5A88A82AE.spv".
[16:49:42.057] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xFA3DCC1964DE61E1.pipe/Shader_0xD75DCBDE78992CCD.spv".
[16:49:42.072] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xFA3DCC1964DE61E1.pipe/Shader_0xD75DCBDE78992CCD.spv".
[16:49:42.072] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xFA3DCC1964DE61E1.pipe/Shader_0xD75DCBDE78992CCD.spv".
[16:49:42.072] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0xFA3DCC1964DE61E1.pipe/Shader_0xD75DCBDE78992CCD.spv".
[16:49:42.088] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x6787BAEB892CDDED.pipe/Shader_0x04B2D8571C220AFE.spv".
[16:49:42.088] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x6787BAEB892CDDED.pipe/Shader_0x04B2D8571C220AFE.spv".
[16:49:42.088] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x6787BAEB892CDDED.pipe/Shader_0x04B2D8571C220AFE.spv".
[16:49:42.103] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x6787BAEB892CDDED.pipe/Shader_0x04B2D8571C220AFE.spv".
[16:49:42.103] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineGs_0x8C3B1E0B2AFFD17E.pipe/Shader_0x500DB4DA3CF21518.spv".
[16:49:42.103] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineGs_0x8C3B1E0B2AFFD17E.pipe/Shader_0x500DB4DA3CF21518.spv".
[16:49:42.119] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineGs_0x8C3B1E0B2AFFD17E.pipe/Shader_0x500DB4DA3CF21518.spv".
[16:49:42.119] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineGs_0x8C3B1E0B2AFFD17E.pipe/Shader_0x500DB4DA3CF21518.spv".
[16:49:42.119] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x019F3D3B696FC9AB.pipe/Shader_0x5C09A918536FCEDA.spv".
[16:49:42.135] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x019F3D3B696FC9AB.pipe/Shader_0x5C09A918536FCEDA.spv".
[16:49:42.135] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x019F3D3B696FC9AB.pipe/Shader_0x5C09A918536FCEDA.spv".
[16:49:42.135] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x019F3D3B696FC9AB.pipe/Shader_0x5C09A918536FCEDA.spv".
[16:49:42.150] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0xC24ED8233F4305D0.pipe/Shader_0xDF785BF3BF14D1EC.spv".
[16:49:42.150] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0xC24ED8233F4305D0.pipe/Shader_0xDF785BF3BF14D1EC.spv".
[16:49:42.150] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0xC24ED8233F4305D0.pipe/Shader_0xDF785BF3BF14D1EC.spv".
[16:49:42.166] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0xC24ED8233F4305D0.pipe/Shader_0xDF785BF3BF14D1EC.spv".
[16:49:42.166] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x99B51D518ECA7848.pipe/Shader_0xE443482EE15FCA67.spv".
[16:49:42.182] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x99B51D518ECA7848.pipe/Shader_0xE443482EE15FCA67.spv".
[16:49:42.182] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x99B51D518ECA7848.pipe/Shader_0xE443482EE15FCA67.spv".
[16:49:42.182] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x99B51D518ECA7848.pipe/Shader_0xE443482EE15FCA67.spv".
[16:49:42.197] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x422FC62E49438AD1.pipe/Shader_0xD79E4641EF45AF2D.spv".
[16:49:42.197] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x422FC62E49438AD1.pipe/Shader_0xD79E4641EF45AF2D.spv".
[16:49:42.197] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x422FC62E49438AD1.pipe/Shader_0xD79E4641EF45AF2D.spv".
[16:49:42.213] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x422FC62E49438AD1.pipe/Shader_0xD79E4641EF45AF2D.spv".
[16:49:42.213] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xBA2B874AA93B3607.pipe/Shader_0xD84B7D212692FA17.spv".
[16:49:42.213] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xBA2B874AA93B3607.pipe/Shader_0xD84B7D212692FA17.spv".
[16:49:42.228] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xBA2B874AA93B3607.pipe/Shader_0xD84B7D212692FA17.spv".
[16:49:42.228] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xBA2B874AA93B3607.pipe/Shader_0xD84B7D212692FA17.spv".
[16:49:42.228] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x6576C64065608F02.pipe/Shader_0x2B86ABA6F941A9CA.spv".
[16:49:42.244] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x6576C64065608F02.pipe/Shader_0x2B86ABA6F941A9CA.spv".
[16:49:42.244] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x6576C64065608F02.pipe/Shader_0x2B86ABA6F941A9CA.spv".
[16:49:42.244] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x6576C64065608F02.pipe/Shader_0x2B86ABA6F941A9CA.spv".
[16:49:42.260] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xF6C204433707F241.pipe/Shader_0xD48B5943FF47AEA0.spv".
[16:49:42.260] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xF6C204433707F241.pipe/Shader_0xD48B5943FF47AEA0.spv".
[16:49:42.260] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xF6C204433707F241.pipe/Shader_0xD48B5943FF47AEA0.spv".
[16:49:42.275] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xF6C204433707F241.pipe/Shader_0xD48B5943FF47AEA0.spv".
[16:49:42.275] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x75C9CC01C315133A.pipe/Shader_0x2176668E8B820778.spv".
[16:49:42.275] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x75C9CC01C315133A.pipe/Shader_0x2176668E8B820778.spv".
[16:49:42.291] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x75C9CC01C315133A.pipe/Shader_0x2176668E8B820778.spv".
[16:49:42.291] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x75C9CC01C315133A.pipe/Shader_0x2176668E8B820778.spv".
[16:49:42.291] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x400F7CB096E2690B.pipe/Shader_0xC19D63E71E78612F.spv".
[16:49:42.307] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x400F7CB096E2690B.pipe/Shader_0xC19D63E71E78612F.spv".
[16:49:42.307] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x400F7CB096E2690B.pipe/Shader_0xC19D63E71E78612F.spv".
[16:49:42.307] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineTess_0x400F7CB096E2690B.pipe/Shader_0xC19D63E71E78612F.spv".
[16:49:42.322] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x7CB4CC3A0A98B5F4.pipe/Shader_0x6E5E7C83D8147B47.spv".
[16:49:42.322] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x7CB4CC3A0A98B5F4.pipe/Shader_0x6E5E7C83D8147B47.spv".
[16:49:42.322] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x7CB4CC3A0A98B5F4.pipe/Shader_0x6E5E7C83D8147B47.spv".
[16:49:42.338] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0x7CB4CC3A0A98B5F4.pipe/Shader_0x6E5E7C83D8147B47.spv".
[16:49:42.338] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x14C228ED75BCA4D2.pipe/Shader_0xB2167FDFAE74E406.spv".
[16:49:42.353] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x14C228ED75BCA4D2.pipe/Shader_0xB2167FDFAE74E406.spv".
[16:49:42.353] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x14C228ED75BCA4D2.pipe/Shader_0xB2167FDFAE74E406.spv".
[16:49:42.353] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineVsFs_0x14C228ED75BCA4D2.pipe/Shader_0xB2167FDFAE74E406.spv".
[16:49:42.369] [SCF] ERROR: Cannot read file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xB151C2A1C14D8ABC.pipe/Shader_0xC2C179142CDAF13F.spv".
[16:49:42.369] [SCF] ERROR: Failed to generate a shader config json file for shader "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xB151C2A1C14D8ABC.pipe/Shader_0xC2C179142CDAF13F.spv".
[16:49:42.369] [SCF] ERROR: Failed to parse config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xB151C2A1C14D8ABC.pipe/Shader_0xC2C179142CDAF13F.spv".
[16:49:42.385] [FRAMEWORK] ERROR: Failed to get header info from shader config file "./shaders/./shaders/3DMark/Vulkan/PipelineCs_0xB151C2A1C14D8ABC.pipe/Shader_0xC2C179142CDAF13F.spv".
[16:49:42.947] [GAL] WARNING: Present fails.
[16:49:42.963] [GAL] WARNING: Present fails.
[16:49:42.963] [GAL] WARNING: Present fails.
[16:49:42.979] [GAL] WARNING: Present fails.
[16:49:42.979] [GAL] WARNING: Present fails.
[16:49:43.541] [GAL] WARNING: Present fails.
[16:49:43.557] [GAL] WARNING: Present fails.
[16:49:43.557] [GAL] WARNING: Present fails.
[16:49:43.572] [GAL] WARNING: Present fails.
[16:49:43.572] [GAL] WARNING: Present fails.
[16:49:43.589] [GAL] WARNING: Present fails.
[16:49:43.589] [GAL] WARNING: Present fails.
[16:49:43.589] [GAL] WARNING: Present fails.
[16:49:43.605] [GAL] WARNING: Present fails.
[16:49:43.605] [GAL] WARNING: Present fails.
[16:49:43.625] [GAL] WARNING: Present fails.
[16:49:43.625] [GAL] WARNING: Present fails.
[16:49:43.625] [GAL] WARNING: Present fails.
[16:49:43.641] [GAL] WARNING: Present fails.
[16:49:43.641] [GAL] WARNING: Present fails.
[16:49:43.656] [GAL] WARNING: Present fails.
[16:49:43.656] [GAL] WARNING: Present fails.
[16:49:43.672] [GAL] WARNING: Present fails.
[16:49:43.672] [GAL] WARNING: Present fails.
[16:49:43.672] [GAL] WARNING: Present fails.
[16:49:51.622] [GAL] WARNING: Present fails.
[16:49:51.622] [GAL] WARNING: Present fails.
[16:49:51.645] [GAL] WARNING: Present fails.
[16:49:51.645] [GAL] WARNING: Present fails.
[16:49:51.660] [GAL] WARNING: Present fails.
[16:49:59.157] [GAL] WARNING: Present fails.
[16:49:59.157] [GAL] WARNING: Present fails.
[16:49:59.173] [GAL] WARNING: Present fails.
[16:49:59.173] [GAL] WARNING: Present fails.
[16:49:59.188] [GAL] WARNING: Present fails.
[16:49:59.204] [GAL] WARNING: Present fails.
[16:49:59.204] [GAL] WARNING: Present fails.
[16:49:59.220] [GAL] WARNING: Present fails.
[16:49:59.235] [GAL] WARNING: Present fails.
[16:49:59.235] [GAL] WARNING: Present fails.
[16:49:59.251] [GAL] WARNING: Present fails.
[16:49:59.251] [GAL] WARNING: Present fails.
[16:49:59.267] [GAL] WARNING: Present fails.
[16:49:59.267] [GAL] WARNING: Present fails.
[16:49:59.282] [GAL] WARNING: Present fails.
[16:49:59.282] [GAL] WARNING: Present fails.
[16:49:59.298] [GAL] WARNING: Present fails.
[16:49:59.298] [GAL] WARNING: Present fails.
[16:49:59.329] [GAL] WARNING: Present fails.
[16:49:59.329] [GAL] WARNING: Present fails.
[16:50:00.048] [GAL] WARNING: Present fails.
[16:50:00.048] [GAL] WARNING: Present fails.
[16:50:00.063] [GAL] WARNING: Present fails.
[16:50:00.063] [GAL] WARNING: Present fails.
[16:50:00.063] [GAL] WARNING: Present fails.
[16:50:00.751] [GAL] WARNING: Present fails.
[16:50:00.767] [GAL] WARNING: Present fails.
[16:50:00.767] [GAL] WARNING: Present fails.
[16:50:00.782] [GAL] WARNING: Present fails.
[16:50:00.782] [GAL] WARNING: Present fails.
[16:50:00.798] [GAL] WARNING: Present fails.
[16:50:00.798] [GAL] WARNING: Present fails.
[16:50:00.814] [GAL] WARNING: Present fails.
[16:50:00.814] [GAL] WARNING: Present fails.
[16:50:00.829] [GAL] WARNING: Present fails.
[16:50:00.829] [GAL] WARNING: Present fails.
[16:50:00.829] [GAL] WARNING: Present fails.
[16:50:00.845] [GAL] WARNING: Present fails.
[16:50:00.845] [GAL] WARNING: Present fails.
[16:50:00.860] [GAL] WARNING: Present fails.
[16:50:00.860] [GAL] WARNING: Present fails.
[16:50:00.860] [GAL] WARNING: Present fails.
[16:50:00.876] [GAL] WARNING: Present fails.
[16:50:00.876] [GAL] WARNING: Present fails.
[16:50:00.892] [GAL] WARNING: Present fails.
[16:50:01.392] [GAL] WARNING: Present fails.
[16:50:01.407] [GAL] WARNING: Present fails.
[16:50:01.407] [GAL] WARNING: Present fails.
[16:50:01.407] [GAL] WARNING: Present fails.
[16:50:01.423] [GAL] WARNING: Present fails.
[16:50:01.923] [GAL] WARNING: Present fails.
[16:50:01.939] [GAL] WARNING: Present fails.
[16:50:01.939] [GAL] WARNING: Present fails.
[16:50:01.939] [GAL] WARNING: Present fails.
[16:50:01.954] [GAL] WARNING: Present fails.
[16:50:01.954] [GAL] WARNING: Present fails.
[16:50:01.970] [GAL] WARNING: Present fails.
[16:50:01.970] [GAL] WARNING: Present fails.
[16:50:01.985] [GAL] WARNING: Present fails.
[16:50:01.985] [GAL] WARNING: Present fails.
[16:50:02.001] [GAL] WARNING: Present fails.
[16:50:02.001] [GAL] WARNING: Present fails.
[16:50:02.001] [GAL] WARNING: Present fails.
[16:50:02.017] [GAL] WARNING: Present fails.
[16:50:02.017] [GAL] WARNING: Present fails.
[16:50:02.032] [GAL] WARNING: Present fails.
[16:50:02.032] [GAL] WARNING: Present fails.
[16:50:02.032] [GAL] WARNING: Present fails.
[16:50:02.048] [GAL] WARNING: Present fails.
[16:50:02.048] [GAL] WARNING: Present fails.
[16:50:16.916] [GAL] WARNING: Present fails.
[16:50:16.930] [GAL] WARNING: Present fails.
[16:50:16.946] [GAL] WARNING: Present fails.
[16:50:16.961] [GAL] WARNING: Present fails.
[16:50:16.977] [GAL] WARNING: Present fails.
[16:50:31.645] [GAL] WARNING: Present fails.
[16:50:31.661] [GAL] WARNING: Present fails.
[16:50:31.676] [GAL] WARNING: Present fails.
[16:50:31.692] [GAL] WARNING: Present fails.
[16:50:31.707] [GAL] WARNING: Present fails.
[16:50:31.723] [GAL] WARNING: Present fails.
[16:50:31.739] [GAL] WARNING: Present fails.
[16:50:31.754] [GAL] WARNING: Present fails.
[16:50:31.786] [GAL] WARNING: Present fails.
[16:50:31.801] [GAL] WARNING: Present fails.
[16:50:31.817] [GAL] WARNING: Present fails.
[16:50:31.832] [GAL] WARNING: Present fails.
[16:50:31.848] [GAL] WARNING: Present fails.
[16:50:31.864] [GAL] WARNING: Present fails.
[16:50:31.879] [GAL] WARNING: Present fails.
[16:50:31.895] [GAL] WARNING: Present fails.
[16:50:31.911] [GAL] WARNING: Present fails.
[16:50:31.926] [GAL] WARNING: Present fails.
[16:50:31.942] [GAL] WARNING: Present fails.
[16:50:31.957] [GAL] WARNING: Present fails.
[16:50:32.600] [GAL] WARNING: Present fails.
[16:50:32.600] [GAL] WARNING: Present fails.
[16:50:32.617] [GAL] WARNING: Present fails.
[16:50:32.624] [GAL] WARNING: Present fails.
[16:50:32.624] [GAL] WARNING: Present fails.
[16:50:33.249] [GAL] WARNING: Present fails.
[16:50:33.249] [GAL] WARNING: Present fails.
[16:50:33.264] [GAL] WARNING: Present fails.
[16:50:33.264] [GAL] WARNING: Present fails.
[16:50:33.280] [GAL] WARNING: Present fails.
[16:50:33.280] [GAL] WARNING: Present fails.
[16:50:33.295] [GAL] WARNING: Present fails.
[16:50:33.295] [GAL] WARNING: Present fails.
[16:50:33.295] [GAL] WARNING: Present fails.
[16:50:33.317] [GAL] WARNING: Present fails.
[16:50:33.317] [GAL] WARNING: Present fails.
[16:50:33.317] [GAL] WARNING: Present fails.
[16:50:33.333] [GAL] WARNING: Present fails.
[16:50:33.333] [GAL] WARNING: Present fails.
[16:50:33.333] [GAL] WARNING: Present fails.
[16:50:33.349] [GAL] WARNING: Present fails.
[16:50:33.349] [GAL] WARNING: Present fails.
[16:50:33.364] [GAL] WARNING: Present fails.
[16:50:33.364] [GAL] WARNING: Present fails.
[16:50:33.380] [GAL] WARNING: Present fails.
[16:50:39.598] [GAL] WARNING: Present fails.
[16:50:39.613] [GAL] WARNING: Present fails.
[16:50:39.613] [GAL] WARNING: Present fails.
[16:50:39.629] [GAL] WARNING: Present fails.
[16:50:39.645] [GAL] WARNING: Present fails.
[16:50:45.567] [GAL] WARNING: Present fails.
[16:50:45.583] [GAL] WARNING: Present fails.
[16:50:45.598] [GAL] WARNING: Present fails.
[16:50:45.598] [GAL] WARNING: Present fails.
[16:50:45.614] [GAL] WARNING: Present fails.
[16:50:45.630] [GAL] WARNING: Present fails.
[16:50:45.630] [GAL] WARNING: Present fails.
[16:50:45.645] [GAL] WARNING: Present fails.
[16:50:45.645] [GAL] WARNING: Present fails.
[16:50:45.661] [GAL] WARNING: Present fails.
[16:50:45.676] [GAL] WARNING: Present fails.
[16:50:45.676] [GAL] WARNING: Present fails.
[16:50:45.692] [GAL] WARNING: Present fails.
[16:50:45.692] [GAL] WARNING: Present fails.
[16:50:45.708] [GAL] WARNING: Present fails.
[16:50:45.708] [GAL] WARNING: Present fails.
[16:50:45.723] [GAL] WARNING: Present fails.
[16:50:45.739] [GAL] WARNING: Present fails.
[16:50:45.739] [GAL] WARNING: Present fails.
[16:50:45.755] [GAL] WARNING: Present fails.
[16:50:47.899] [GAL] WARNING: Present fails.
[16:50:47.915] [GAL] WARNING: Present fails.
[16:50:47.915] [GAL] WARNING: Present fails.
[16:50:47.930] [GAL] WARNING: Present fails.
[16:50:47.946] [GAL] WARNING: Present fails.
[16:50:49.993] [GAL] WARNING: Present fails.
[16:50:50.009] [GAL] WARNING: Present fails.
[16:50:50.024] [GAL] WARNING: Present fails.
[16:50:50.040] [GAL] WARNING: Present fails.
[16:50:50.040] [GAL] WARNING: Present fails.
[16:50:50.056] [GAL] WARNING: Present fails.
[16:50:50.071] [GAL] WARNING: Present fails.
[16:50:50.087] [GAL] WARNING: Present fails.
[16:50:50.087] [GAL] WARNING: Present fails.
[16:50:50.102] [GAL] WARNING: Present fails.
[16:50:50.102] [GAL] WARNING: Present fails.
[16:50:50.118] [GAL] WARNING: Present fails.
[16:50:50.134] [GAL] WARNING: Present fails.
[16:50:50.134] [GAL] WARNING: Present fails.
[16:50:50.149] [GAL] WARNING: Present fails.
[16:50:50.165] [GAL] WARNING: Present fails.
[16:50:50.165] [GAL] WARNING: Present fails.
[16:50:50.181] [GAL] WARNING: Present fails.
[16:50:50.196] [GAL] WARNING: Present fails.
[16:50:50.196] [GAL] WARNING: Present fails.
[16:50:52.014] [GAL] WARNING: Present fails.
[16:50:52.030] [GAL] WARNING: Present fails.
[16:50:52.030] [GAL] WARNING: Present fails.
[16:50:52.045] [GAL] WARNING: Present fails.
